id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,Group,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
26004876,Bronx,40.862590000000004,-73.90359000000001,Private room,65,1,2,0.19,2,0,1,1,0,0,0,0,0,1,0
26005261,Manhattan,40.72814,-73.98665,Private room,250,1,1,0.08,7,365,2,0,0,1,0,0,0,1,0
26006150,Brooklyn,40.682320000000004,-73.9058,Entire home/apt,100,1,1,0.12,1,85,5,0,1,0,0,0,1,0,0
26009952,Brooklyn,40.68696,-73.98174,Entire home/apt,103,2,5,0.4,1,0,5,0,1,0,0,0,1,0,0
26010424,Manhattan,40.86903,-73.91825,Entire home/apt,95,3,22,2.06,1,251,2,0,0,1,0,0,1,0,0
26011175,Manhattan,40.71857,-73.98867,Private room,75,1,7,0.55,1,0,1,0,0,1,0,0,0,1,0
26012750,Manhattan,40.71359,-73.98931999999999,Entire home/apt,220,3,12,0.98,1,43,5,0,0,1,0,0,1,0,0
26013177,Brooklyn,40.64175,-73.89228,Entire home/apt,100,2,56,4.47,1,133,3,0,1,0,0,0,1,0,0
26014444,Manhattan,40.77844,-73.94728,Entire home/apt,125,3,8,0.63,1,0,5,0,0,1,0,0,1,0,0
26025308,Brooklyn,40.6879,-73.91183000000001,Private room,39,2,1,0.09,1,0,1,0,1,0,0,0,0,1,0
26026530,Brooklyn,40.701640000000005,-73.9223,Private room,90,2,18,1.39,1,344,2,0,1,0,0,0,0,1,0
26026904,Brooklyn,40.650040000000004,-74.00511999999999,Private room,55,3,31,2.75,2,345,2,0,1,0,0,0,0,1,0
26028612,Manhattan,40.76907,-73.98814,Private room,99,2,52,4.08,1,192,3,0,0,1,0,0,0,1,0
26029571,Brooklyn,40.676390000000005,-73.94714,Entire home/apt,200,1,15,1.42,1,2,5,0,1,0,0,0,1,0,0
26029677,Brooklyn,40.7374,-73.95666,Private room,120,3,1,0.28,1,87,1,0,1,0,0,0,0,1,0
26031698,Brooklyn,40.693740000000005,-73.92645,Private room,149,2,8,0.65,1,83,1,0,1,0,0,0,0,1,0
26032155,Manhattan,40.72455,-73.98418000000001,Entire home/apt,200,1,12,1.0,1,0,5,0,0,1,0,0,1,0,0
26033022,Brooklyn,40.67961,-73.96325,Entire home/apt,190,1,12,0.93,1,9,5,0,1,0,0,0,1,0,0
26033963,Manhattan,40.73434,-73.99963000000001,Entire home/apt,230,2,11,0.95,1,59,5,0,0,1,0,0,1,0,0
26035003,Brooklyn,40.693690000000004,-73.9629,Private room,50,20,1,0.41,1,72,1,0,1,0,0,0,0,1,0
26035069,Manhattan,40.82314,-73.94245,Private room,97,2,13,1.08,1,23,1,0,0,1,0,0,0,1,0
26035350,Brooklyn,40.70898,-73.94813,Private room,76,1,59,4.57,1,44,3,0,1,0,0,0,0,1,0
26035905,Brooklyn,40.66357,-73.94509000000001,Private room,60,1,59,4.65,3,342,3,0,1,0,0,0,0,1,0
26036438,Manhattan,40.787209999999995,-73.97015,Entire home/apt,350,2,19,1.5,1,163,5,0,0,1,0,0,1,0,0
26036861,Brooklyn,40.70621,-73.95026,Private room,60,1,36,2.79,1,0,1,0,1,0,0,0,0,1,0
26037255,Manhattan,40.72918,-74.00482,Private room,209,1,40,3.09,10,247,2,0,0,1,0,0,0,1,0
26037496,Manhattan,40.80579,-73.94915999999999,Entire home/apt,125,2,22,1.84,1,291,2,0,0,1,0,0,1,0,0
26038458,Brooklyn,40.68037,-73.94775,Entire home/apt,150,1,95,7.94,3,243,3,0,1,0,0,0,1,0,0
26038825,Manhattan,40.822520000000004,-73.94858,Private room,125,1,63,5.34,2,293,3,0,0,1,0,0,0,1,0
26038936,Manhattan,40.78883,-73.98068,Private room,90,3,8,0.62,1,0,1,0,0,1,0,0,0,1,0
26039252,Manhattan,40.740120000000005,-74.00537,Private room,50,2,56,4.35,1,21,3,0,0,1,0,0,0,1,0
26040209,Manhattan,40.72718,-73.98798000000001,Private room,60,1,11,0.86,7,23,1,0,0,1,0,0,0,1,0
26040426,Manhattan,40.73867,-74.00383000000001,Entire home/apt,300,3,2,0.2,1,0,5,0,0,1,0,0,1,0,0
26040453,Brooklyn,40.680040000000005,-73.94699,Entire home/apt,150,1,109,8.93,3,241,3,0,1,0,0,0,1,0,0
26041689,Brooklyn,40.65287,-73.94861,Entire home/apt,200,2,27,2.3,2,217,2,0,1,0,0,0,1,0,0
26043335,Brooklyn,40.64595,-73.97578,Private room,60,5,3,0.45,1,344,2,0,1,0,0,0,0,1,0
26043558,Brooklyn,40.686809999999994,-73.93344,Entire home/apt,183,3,24,1.89,1,115,5,0,1,0,0,0,1,0,0
26048920,Brooklyn,40.69502,-73.93106999999999,Private room,70,3,11,0.94,2,0,1,0,1,0,0,0,0,1,0
26050423,Brooklyn,40.69615,-73.93302,Private room,60,2,17,1.31,2,2,1,0,1,0,0,0,0,1,0
26052294,Manhattan,40.72844,-74.00025,Private room,100,3,6,0.48,1,9,1,0,0,1,0,0,0,1,0
26053340,Brooklyn,40.70858,-73.95378000000001,Private room,70,3,42,3.41,1,20,1,0,1,0,0,0,0,1,0
26054026,Manhattan,40.84367,-73.93566,Private room,59,2,5,0.43,1,0,1,0,0,1,0,0,0,1,0
26055132,Queens,40.70267,-73.88663000000001,Private room,83,2,4,0.32,1,364,2,0,0,0,1,0,0,1,0
26055709,Brooklyn,40.66697,-73.93225,Private room,67,1,73,5.67,1,251,3,0,1,0,0,0,0,1,0
26057084,Brooklyn,40.68553,-73.96314,Entire home/apt,150,3,5,0.39,1,0,5,0,1,0,0,0,1,0,0
26057252,Brooklyn,40.68423,-73.9149,Private room,41,21,1,0.11,2,155,1,0,1,0,0,0,0,1,0
26057878,Manhattan,40.72292,-73.99951,Entire home/apt,550,3,9,3.18,1,61,5,0,0,1,0,0,1,0,0
26058074,Brooklyn,40.67621,-73.95052,Entire home/apt,99,3,3,0.26,1,0,5,0,1,0,0,0,1,0,0
26058246,Brooklyn,40.68642,-73.90734,Private room,70,3,21,1.78,1,33,1,0,1,0,0,0,0,1,0
26058634,Manhattan,40.744409999999995,-74.00385,Entire home/apt,350,7,4,0.43,1,207,5,0,0,1,0,0,1,0,0
26059525,Brooklyn,40.716570000000004,-73.9595,Entire home/apt,350,5,1,0.09,1,117,5,0,1,0,0,0,1,0,0
26060534,Queens,40.70793,-73.89528,Private room,37,4,8,0.64,1,157,1,0,0,0,1,0,0,1,0
26061337,Queens,40.74623,-73.94051,Entire home/apt,140,2,7,2.23,1,122,5,0,0,0,1,0,1,0,0
26061532,Manhattan,40.73986,-73.9863,Entire home/apt,349,7,3,0.26,1,188,5,0,0,1,0,0,1,0,0
26061712,Manhattan,40.726079999999996,-73.97797,Private room,105,3,1,0.09,3,14,1,0,0,1,0,0,0,1,0
26062650,Queens,40.585359999999994,-73.81726,Entire home/apt,75,30,1,0.11,1,363,2,0,0,0,1,0,1,0,0
26062892,Brooklyn,40.67771,-73.90969,Private room,55,1,25,1.97,3,74,1,0,1,0,0,0,0,1,0
26063230,Brooklyn,40.6424,-73.95365,Entire home/apt,165,2,49,4.04,6,191,3,0,1,0,0,0,1,0,0
26063353,Brooklyn,40.70139,-73.98351,Entire home/apt,250,4,5,0.49,1,0,5,0,1,0,0,0,1,0,0
26063436,Brooklyn,40.67736,-73.90995,Private room,55,1,24,1.96,3,64,1,0,1,0,0,0,0,1,0
26063550,Brooklyn,40.67758,-73.90841,Private room,59,1,24,1.86,3,32,1,0,1,0,0,0,0,1,0
26064299,Manhattan,40.7278,-73.99976,Private room,129,1,29,2.28,10,245,2,0,0,1,0,0,0,1,0
26064779,Brooklyn,40.68354,-73.94003000000001,Private room,55,3,43,3.57,2,0,3,0,1,0,0,0,0,1,0
26065193,Manhattan,40.78052,-73.97567,Private room,109,3,14,1.14,1,0,1,0,0,1,0,0,0,1,0
26072801,Brooklyn,40.714240000000004,-73.96181999999999,Private room,75,20,4,0.52,2,95,1,0,1,0,0,0,0,1,0
26074006,Manhattan,40.81217,-73.94406,Private room,52,30,2,0.19,103,214,2,0,0,1,0,0,0,1,0
26074339,Brooklyn,40.68662,-73.95466,Entire home/apt,115,2,6,0.56,1,6,5,0,1,0,0,0,1,0,0
26076877,Queens,40.69791,-73.85158,Private room,40,2,16,1.24,3,330,2,0,0,0,1,0,0,1,0
26077493,Bronx,40.861129999999996,-73.91511,Entire home/apt,100,5,1,0.08,1,11,5,1,0,0,0,0,1,0,0
26078971,Queens,40.75654,-73.94232,Private room,45,2,42,3.59,2,54,3,0,0,0,1,0,0,1,0
26079745,Brooklyn,40.688340000000004,-73.96269000000001,Entire home/apt,150,3,1,0.09,2,255,2,0,1,0,0,0,1,0,0
26080154,Queens,40.70908,-73.78237,Private room,66,2,17,1.34,7,0,1,0,0,0,1,0,0,1,0
26080646,Manhattan,40.72848,-74.0012,Entire home/apt,200,4,18,1.42,1,5,5,0,0,1,0,0,1,0,0
26080745,Brooklyn,40.63554,-74.02421,Private room,35,28,7,0.55,1,264,2,0,1,0,0,0,0,1,0
26080980,Manhattan,40.73157,-74.00480999999999,Private room,90,2,1,0.08,2,0,1,0,0,1,0,0,0,1,0
26081052,Brooklyn,40.678000000000004,-73.93974,Private room,75,1,25,1.93,1,170,1,0,1,0,0,0,0,1,0
26084019,Manhattan,40.7165,-73.99107,Private room,90,2,42,3.26,1,99,3,0,0,1,0,0,0,1,0
26084024,Brooklyn,40.67415,-73.96291,Entire home/apt,139,2,2,0.7,1,12,5,0,1,0,0,0,1,0,0
26084814,Manhattan,40.80372,-73.95266,Private room,82,2,33,2.75,1,2,1,0,0,1,0,0,0,1,0
26085068,Manhattan,40.86833,-73.92291,Entire home/apt,85,18,2,0.21,1,16,5,0,0,1,0,0,1,0,0
26085075,Brooklyn,40.72173,-73.9482,Private room,106,4,21,1.73,2,58,1,0,1,0,0,0,0,1,0
26085247,Brooklyn,40.70984,-73.95979,Entire home/apt,100,7,3,0.3,1,44,5,0,1,0,0,0,1,0,0
26085282,Staten Island,40.63277,-74.09562,Entire home/apt,106,3,10,0.86,2,87,5,0,0,0,0,1,1,0,0
26085355,Brooklyn,40.69223,-73.98165,Entire home/apt,130,3,1,0.18,1,0,5,0,1,0,0,0,1,0,0
26086126,Queens,40.78141,-73.84506,Entire home/apt,60,3,30,2.49,1,55,5,0,0,0,1,0,1,0,0
26086768,Brooklyn,40.66757,-73.92981,Entire home/apt,200,2,36,2.8,1,321,2,0,1,0,0,0,1,0,0
26086909,Brooklyn,40.69061,-73.95345,Entire home/apt,200,1,26,2.39,1,69,5,0,1,0,0,0,1,0,0
26087030,Brooklyn,40.7007,-73.921,Private room,100,1,5,1.0,2,145,1,0,1,0,0,0,0,1,0
26093497,Brooklyn,40.63573,-73.96433,Entire home/apt,745,4,1,0.16,1,28,5,0,1,0,0,0,1,0,0
26094506,Manhattan,40.77816,-73.9541,Private room,95,1,44,3.45,2,98,3,0,0,1,0,0,0,1,0
26096547,Manhattan,40.72906,-73.9845,Entire home/apt,85,14,14,1.32,1,16,5,0,0,1,0,0,1,0,0
26097566,Brooklyn,40.68792,-73.97671,Private room,230,4,2,0.24,3,114,1,0,1,0,0,0,0,1,0
26098014,Brooklyn,40.675470000000004,-73.97361,Entire home/apt,89,5,92,7.26,1,193,3,0,1,0,0,0,1,0,0
26098606,Brooklyn,40.67965,-73.98899,Entire home/apt,150,5,2,0.17,1,16,5,0,1,0,0,0,1,0,0
26099255,Brooklyn,40.673159999999996,-73.95397,Entire home/apt,85,2,57,4.62,1,110,3,0,1,0,0,0,1,0,0
26099303,Brooklyn,40.71033,-73.9647,Private room,100,28,20,1.62,1,309,2,0,1,0,0,0,0,1,0
26099885,Brooklyn,40.67895,-73.99529,Entire home/apt,225,6,1,0.09,1,0,5,0,1,0,0,0,1,0,0
26104760,Brooklyn,40.652390000000004,-73.96417,Private room,75,2,14,1.12,1,17,1,0,1,0,0,0,0,1,0
26107318,Queens,40.74436,-73.95205,Entire home/apt,175,2,42,3.77,1,238,3,0,0,0,1,0,1,0,0
26108336,Manhattan,40.75587,-73.99724,Private room,65,7,5,0.53,47,356,2,0,0,1,0,0,0,1,0
26109380,Manhattan,40.807990000000004,-73.94158,Entire home/apt,100,7,1,0.09,1,26,5,0,0,1,0,0,1,0,0
26110133,Queens,40.60606,-73.75492,Entire home/apt,120,1,23,1.81,1,189,5,0,0,0,1,0,1,0,0
26110466,Queens,40.67057,-73.77869,Private room,60,1,22,1.73,6,81,1,0,0,0,1,0,0,1,0
26119005,Queens,40.69608,-73.8286,Entire home/apt,249,2,15,1.28,2,360,2,0,0,0,1,0,1,0,0
26119170,Bronx,40.851040000000005,-73.78573,Entire home/apt,110,2,25,2.18,1,171,5,1,0,0,0,0,1,0,0
26121109,Brooklyn,40.69777,-73.92251999999999,Entire home/apt,95,3,5,0.39,1,0,5,0,1,0,0,0,1,0,0
26121159,Brooklyn,40.6851,-73.94791,Entire home/apt,170,1,27,2.13,1,137,5,0,1,0,0,0,1,0,0
26121444,Queens,40.7642,-73.86932,Entire home/apt,100,4,15,1.34,1,203,2,0,0,0,1,0,1,0,0
26121733,Brooklyn,40.68824,-73.92376999999999,Private room,65,4,5,0.39,1,0,1,0,1,0,0,0,0,1,0
26122874,Manhattan,40.76361,-73.98846999999999,Private room,155,2,3,0.24,2,0,1,0,0,1,0,0,0,1,0
26123841,Manhattan,40.72204,-73.98151,Private room,90,3,28,2.26,1,6,1,0,0,1,0,0,0,1,0
26125053,Brooklyn,40.729209999999995,-73.95016,Private room,50,2,1,0.08,1,0,1,0,1,0,0,0,0,1,0
26125349,Brooklyn,40.727909999999994,-73.95689,Entire home/apt,150,5,1,0.08,1,0,5,0,1,0,0,0,1,0,0
26126894,Manhattan,40.80724,-73.96677,Entire home/apt,250,7,4,0.37,1,4,5,0,0,1,0,0,1,0,0
26127726,Manhattan,40.7713,-73.95568,Entire home/apt,189,4,8,0.65,1,7,5,0,0,1,0,0,1,0,0
26127763,Brooklyn,40.6834,-73.93648,Entire home/apt,119,2,46,3.85,1,81,3,0,1,0,0,0,1,0,0
26128481,Brooklyn,40.663909999999994,-73.95618,Entire home/apt,112,2,3,0.29,2,364,2,0,1,0,0,0,1,0,0
26129270,Queens,40.71293,-73.88401999999999,Private room,70,2,20,1.82,1,224,2,0,0,0,1,0,0,1,0
26129308,Brooklyn,40.67982,-73.945,Private room,41,1,15,1.17,1,0,1,0,1,0,0,0,0,1,0
26131004,Queens,40.75902,-73.87698,Private room,45,3,15,1.18,1,365,2,0,0,0,1,0,0,1,0
26131195,Manhattan,40.72852,-73.97986999999999,Entire home/apt,280,2,40,3.18,1,119,3,0,0,1,0,0,1,0,0
26131794,Manhattan,40.7512,-73.97738000000001,Entire home/apt,175,30,2,0.38,91,241,2,0,0,1,0,0,1,0,0
26131873,Manhattan,40.76234,-73.98947,Entire home/apt,199,30,1,0.1,91,0,5,0,0,1,0,0,1,0,0
26132476,Manhattan,40.75544,-73.99721,Private room,64,30,5,0.55,47,365,2,0,0,1,0,0,0,1,0
26134096,Queens,40.76956,-73.87347,Entire home/apt,99,1,94,7.32,6,333,3,0,0,0,1,0,1,0,0
26134638,Brooklyn,40.70901,-73.95470999999999,Entire home/apt,168,2,5,0.39,1,0,5,0,1,0,0,0,1,0,0
26135091,Manhattan,40.72213,-73.98236,Entire home/apt,150,3,27,2.11,1,19,5,0,0,1,0,0,1,0,0
26135659,Brooklyn,40.68725,-73.91623,Entire home/apt,163,3,20,1.59,3,309,2,0,1,0,0,0,1,0,0
26136583,Queens,40.747890000000005,-73.89752,Entire home/apt,156,1,2,0.16,1,0,5,0,0,0,1,0,1,0,0
26136978,Bronx,40.82848,-73.85466,Entire home/apt,85,2,68,5.37,1,247,3,1,0,0,0,0,1,0,0
26137379,Bronx,40.83193,-73.92223,Private room,40,1,29,2.47,2,360,2,1,0,0,0,0,0,1,0
26137457,Brooklyn,40.69107,-73.90604,Private room,60,4,5,0.45,2,364,2,0,1,0,0,0,0,1,0
26137778,Bronx,40.89374,-73.85579,Private room,60,2,10,0.85,1,365,2,1,0,0,0,0,0,1,0
26138483,Manhattan,40.764179999999996,-73.99448000000001,Private room,70,2,2,0.17,1,0,1,0,0,1,0,0,0,1,0
26138542,Brooklyn,40.68288,-73.99799,Private room,130,3,7,0.57,2,48,1,0,1,0,0,0,0,1,0
26138591,Manhattan,40.76473,-73.95623,Private room,80,2,45,3.56,2,26,3,0,0,1,0,0,0,1,0
26138643,Manhattan,40.72202,-73.98921999999999,Entire home/apt,145,2,16,1.55,1,2,5,0,0,1,0,0,1,0,0
26138702,Queens,40.74304,-73.91699,Private room,73,1,1,0.09,1,0,1,0,0,0,1,0,0,1,0
26138943,Brooklyn,40.667609999999996,-73.88693,Private room,38,30,2,0.19,3,342,2,0,1,0,0,0,0,1,0
26139590,Queens,40.713570000000004,-73.85138,Private room,59,60,4,0.33,4,0,1,0,0,0,1,0,0,1,0
26140709,Brooklyn,40.686440000000005,-73.91554000000001,Private room,36,2,1,0.09,26,302,2,0,1,0,0,0,0,1,0
26148245,Manhattan,40.767179999999996,-73.98574,Private room,102,14,3,0.34,1,65,1,0,0,1,0,0,0,1,0
26149494,Queens,40.59762,-73.76719,Entire home/apt,230,1,3,0.33,2,310,2,0,0,0,1,0,1,0,0
26150691,Manhattan,40.730259999999994,-74.00392,Entire home/apt,200,2,2,0.16,1,2,5,0,0,1,0,0,1,0,0
26153609,Queens,40.75228,-73.88699,Private room,42,1,3,0.25,1,0,1,0,0,0,1,0,0,1,0
26155827,Brooklyn,40.73442,-73.95854,Private room,70,5,2,0.16,1,0,1,0,1,0,0,0,0,1,0
26156155,Manhattan,40.7511,-73.97103,Entire home/apt,170,7,2,0.2,1,64,5,0,0,1,0,0,1,0,0
26157329,Staten Island,40.63111,-74.09000999999999,Entire home/apt,99,1,37,4.25,2,172,3,0,0,0,0,1,1,0,0
26157426,Manhattan,40.76031,-73.9739,Entire home/apt,750,1,9,0.71,6,365,2,0,0,1,0,0,1,0,0
26158157,Manhattan,40.7298,-73.99838000000001,Entire home/apt,289,3,6,0.52,1,0,5,0,0,1,0,0,1,0,0
26158857,Manhattan,40.70512,-74.01097,Entire home/apt,200,1,1,1.0,1,16,5,0,0,1,0,0,1,0,0
26159891,Brooklyn,40.6901,-73.99247,Entire home/apt,208,5,5,0.51,1,9,5,0,1,0,0,0,1,0,0
26160236,Brooklyn,40.71002,-73.96333,Entire home/apt,175,5,21,1.72,1,0,5,0,1,0,0,0,1,0,0
26162960,Brooklyn,40.71162,-73.96431,Entire home/apt,225,4,4,0.38,1,50,5,0,1,0,0,0,1,0,0
26164046,Brooklyn,40.66741,-73.92974,Entire home/apt,300,2,27,2.13,1,347,2,0,1,0,0,0,1,0,0
26164204,Brooklyn,40.67259,-73.98324000000001,Entire home/apt,130,2,15,2.02,1,174,5,0,1,0,0,0,1,0,0
26164606,Manhattan,40.81863,-73.95770999999999,Entire home/apt,170,1,28,2.2,1,0,5,0,0,1,0,0,1,0,0
26165195,Brooklyn,40.699659999999994,-73.92295,Private room,40,1,65,5.27,2,52,3,0,1,0,0,0,0,1,0
26165533,Manhattan,40.72814,-73.98295999999999,Entire home/apt,131,3,35,2.82,1,0,5,0,0,1,0,0,1,0,0
26166442,Brooklyn,40.67498,-74.01214,Private room,75,2,6,0.5,1,0,1,0,1,0,0,0,0,1,0
26166987,Manhattan,40.723620000000004,-74.0053,Entire home/apt,425,4,2,0.2,1,1,5,0,0,1,0,0,1,0,0
26167034,Brooklyn,40.67304,-73.95615,Private room,100,7,3,0.29,3,161,1,0,1,0,0,0,0,1,0
26167182,Manhattan,40.7299,-73.98824,Entire home/apt,250,2,72,5.82,1,96,3,0,0,1,0,0,1,0,0
26167567,Brooklyn,40.68643,-73.93007,Private room,40,1,148,11.68,6,174,3,0,1,0,0,0,0,1,0
26171844,Manhattan,40.76505,-73.95824,Private room,85,10,54,4.34,2,2,3,0,0,1,0,0,0,1,0
26182768,Manhattan,40.71826,-73.99671,Entire home/apt,156,2,9,0.74,2,1,5,0,0,1,0,0,1,0,0
26182774,Manhattan,40.80715,-73.95300999999999,Private room,112,2,31,2.59,2,340,2,0,0,1,0,0,0,1,0
26183173,Manhattan,40.76039,-73.96504,Entire home/apt,139,30,1,0.09,1,0,5,0,0,1,0,0,1,0,0
26183582,Manhattan,40.7898,-73.94853,Entire home/apt,169,5,45,3.56,1,150,3,0,0,1,0,0,1,0,0
26185195,Brooklyn,40.69358,-73.97065,Private room,75,3,4,0.32,3,0,1,0,1,0,0,0,0,1,0
26186295,Queens,40.65376,-73.74056999999999,Private room,70,7,1,0.08,1,0,1,0,0,0,1,0,0,1,0
26186945,Brooklyn,40.69222,-73.93171,Entire home/apt,300,5,5,0.39,1,280,2,0,1,0,0,0,1,0,0
26188309,Brooklyn,40.66747,-73.97473000000001,Private room,75,5,1,0.08,1,189,1,0,1,0,0,0,0,1,0
26188604,Brooklyn,40.71758,-73.95153,Entire home/apt,595,3,5,0.43,1,13,5,0,1,0,0,0,1,0,0
26188665,Manhattan,40.79827,-73.97231,Private room,90,2,6,0.48,3,0,1,0,0,1,0,0,0,1,0
26188757,Queens,40.76879,-73.92666,Entire home/apt,99,3,1,0.08,1,0,5,0,0,0,1,0,1,0,0
26189111,Brooklyn,40.67387,-73.91306,Entire home/apt,120,2,13,1.23,1,52,5,0,1,0,0,0,1,0,0
26190193,Brooklyn,40.71578,-73.95389,Entire home/apt,185,3,10,1.12,1,0,5,0,1,0,0,0,1,0,0
26190785,Bronx,40.85609,-73.88391,Private room,30,1,9,0.71,2,0,1,1,0,0,0,0,0,1,0
26190809,Manhattan,40.7975,-73.97099,Private room,74,2,2,0.16,3,0,1,0,0,1,0,0,0,1,0
26191770,Manhattan,40.70563,-74.01106,Entire home/apt,131,30,2,0.23,1,0,5,0,0,1,0,0,1,0,0
26192545,Brooklyn,40.71045,-73.9441,Private room,40,5,3,0.27,1,0,1,0,1,0,0,0,0,1,0
26193643,Manhattan,40.725640000000006,-73.98616,Entire home/apt,125,2,41,3.32,2,48,3,0,0,1,0,0,1,0,0
26193678,Manhattan,40.81264,-73.94230999999999,Private room,60,1,3,0.46,1,0,1,0,0,1,0,0,0,1,0
26194019,Brooklyn,40.629909999999995,-74.02458,Entire home/apt,95,2,6,0.48,1,0,5,0,1,0,0,0,1,0,0
26194075,Manhattan,40.76113,-73.99185,Private room,155,10,9,0.8,1,103,1,0,0,1,0,0,0,1,0
26194357,Brooklyn,40.67503,-73.87357,Private room,120,2,22,1.77,4,40,1,0,1,0,0,0,0,1,0
26194606,Brooklyn,40.617979999999996,-74.03619,Entire home/apt,200,2,8,0.63,1,177,5,0,1,0,0,0,1,0,0
26196029,Brooklyn,40.71595,-73.96001,Private room,95,3,7,1.11,1,6,1,0,1,0,0,0,0,1,0
26196660,Brooklyn,40.57573,-73.96051,Private room,38,3,16,1.38,2,175,1,0,1,0,0,0,0,1,0
26198109,Manhattan,40.74419,-73.97185999999999,Entire home/apt,187,29,1,0.79,96,335,2,0,0,1,0,0,1,0,0
26198481,Queens,40.59633,-73.80083,Entire home/apt,50,2,58,4.59,1,349,3,0,0,0,1,0,1,0,0
26199962,Manhattan,40.764509999999994,-73.96744,Entire home/apt,249,1,37,3.04,7,352,2,0,0,1,0,0,1,0,0
26200203,Queens,40.74382,-73.90879,Private room,60,1,19,1.52,2,34,1,0,0,0,1,0,0,1,0
26200249,Queens,40.6964,-73.82836999999999,Entire home/apt,215,2,2,0.16,2,360,2,0,0,0,1,0,1,0,0
26200914,Queens,40.71325,-73.85415,Entire home/apt,89,3,5,0.45,2,1,5,0,0,0,1,0,1,0,0
26201442,Manhattan,40.80036,-73.95433,Private room,90,3,50,4.07,1,7,3,0,0,1,0,0,0,1,0
26201913,Brooklyn,40.66837,-73.92454000000001,Entire home/apt,165,4,9,1.17,1,21,5,0,1,0,0,0,1,0,0
26202688,Brooklyn,40.68496,-73.94964,Entire home/apt,108,2,26,2.26,1,315,2,0,1,0,0,0,1,0,0
26203807,Brooklyn,40.66733,-73.9535,Private room,55,1,11,0.92,1,0,1,0,1,0,0,0,0,1,0
26205265,Manhattan,40.73338,-73.98315,Entire home/apt,499,4,41,3.31,1,10,5,0,0,1,0,0,1,0,0
26211176,Brooklyn,40.72157,-73.94001999999999,Shared room,35,30,1,0.09,10,364,2,0,1,0,0,0,0,0,1
26219420,Queens,40.68727,-73.77858,Private room,75,1,5,0.47,2,281,2,0,0,0,1,0,0,1,0
26220343,Manhattan,40.76321,-73.9583,Entire home/apt,99,3,10,0.86,1,7,5,0,0,1,0,0,1,0,0
26221423,Queens,40.7452,-73.9535,Entire home/apt,155,2,43,3.6,1,239,3,0,0,0,1,0,1,0,0
26223279,Queens,40.75651,-73.80455,Private room,50,1,17,1.34,2,0,1,0,0,0,1,0,0,1,0
26224149,Brooklyn,40.58338,-73.93961,Private room,75,10,2,0.2,2,146,1,0,1,0,0,0,0,1,0
26224487,Staten Island,40.63701,-74.07624,Private room,50,1,21,1.81,2,363,2,0,0,0,0,1,0,1,0
26224538,Brooklyn,40.69231,-73.93781,Entire home/apt,220,2,23,2.19,2,270,2,0,1,0,0,0,1,0,0
26225021,Brooklyn,40.68911,-73.94726999999999,Private room,90,1,32,3.06,1,36,1,0,1,0,0,0,0,1,0
26227629,Brooklyn,40.628040000000006,-74.02603,Entire home/apt,75,7,11,0.91,1,3,5,0,1,0,0,0,1,0,0
26228457,Brooklyn,40.66323,-73.98138,Private room,60,5,7,0.59,2,56,1,0,1,0,0,0,0,1,0
26229979,Manhattan,40.80898,-73.94591,Entire home/apt,295,5,3,0.27,1,0,5,0,0,1,0,0,1,0,0
26232008,Manhattan,40.79973,-73.9656,Private room,60,2,5,0.45,1,0,1,0,0,1,0,0,0,1,0
26232656,Queens,40.76945,-73.92485,Entire home/apt,100,5,5,0.57,1,0,5,0,0,0,1,0,1,0,0
26235821,Manhattan,40.764359999999996,-73.95671999999999,Shared room,75,4,10,1.15,2,329,2,0,0,1,0,0,0,0,1
26235873,Queens,40.68939,-73.79885999999999,Entire home/apt,10,2,22,1.76,1,332,2,0,0,0,1,0,1,0,0
26236138,Manhattan,40.85392,-73.93139000000001,Private room,58,1,20,2.01,5,315,2,0,0,1,0,0,0,1,0
26238688,Queens,40.742,-73.89505,Entire home/apt,60,14,3,0.3,1,4,5,0,0,0,1,0,1,0,0
26247578,Manhattan,40.76502,-73.98839,Entire home/apt,369,1,2,0.22,3,365,2,0,0,1,0,0,1,0,0
26249499,Manhattan,40.75418,-73.99644,Private room,150,7,12,0.95,47,354,2,0,0,1,0,0,0,1,0
26249544,Brooklyn,40.69455,-73.9343,Private room,63,3,27,2.26,7,225,2,0,1,0,0,0,0,1,0
26250185,Manhattan,40.70722,-74.00873,Entire home/apt,219,1,36,2.83,8,321,2,0,0,1,0,0,1,0,0
26250476,Brooklyn,40.676829999999995,-74.00056,Entire home/apt,90,7,3,0.25,3,0,5,0,1,0,0,0,1,0,0
26250574,Brooklyn,40.7287,-73.95607,Entire home/apt,171,2,19,1.51,1,81,5,0,1,0,0,0,1,0,0
26251284,Manhattan,40.70747,-74.00663,Entire home/apt,309,1,15,1.18,8,143,5,0,0,1,0,0,1,0,0
26251408,Brooklyn,40.69397,-73.93124,Private room,60,1,1,0.11,1,0,1,0,1,0,0,0,0,1,0
26251659,Manhattan,40.7057,-74.00819,Entire home/apt,650,1,7,0.76,8,315,2,0,0,1,0,0,1,0,0
26252069,Manhattan,40.76389,-73.9871,Shared room,80,1,60,4.76,7,225,3,0,0,1,0,0,0,0,1
